ddl_case_id,year,state_code,dist_code,court_no,cino,judge_position,female_defendant,female_petitioner,female_adv_def,female_adv_pet,type_name,purpose_name,disp_name,date_of_filing,date_of_decision,date_first_list,date_last_list,date_next_list
01-01-01-203408001552010,2010,01,01,01,MHNB030009342010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3439,1,2010-03-04,2014-11-12,2010-09-17,2014-11-01,2014-11-12
01-01-01-203408001562010,2010,01,01,01,MHNB030002082010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-08,2010-10-12,2010-05-05,2010-09-23,2010-10-12
01-01-01-203408001572010,2010,01,01,01,MHNB030002062010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-03-08,2010-08-16,2010-04-09,2010-08-03,2010-08-16
01-01-01-203408001582010,2010,01,01,01,MHNB030002092010,chief judicial magistrate,0 male,0 male,-9999,0,4400,4946,22,2010-03-10,2013-06-05,2010-03-18,2013-04-29,2013-06-05
01-01-01-203408001592010,2010,01,01,01,MHNB030002132010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-03-11,2012-01-06,2010-05-11,2011-12-23,2012-01-06
01-01-01-203408001602010,2010,01,01,01,MHNB030002162010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-11,2010-11-12,2010-04-20,2010-11-10,2010-11-11
01-01-01-203408001612010,2010,01,01,01,MHNB030002112010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,30,2010-03-11,2010-03-11,2010-03-11,2010-03-11,2010-03-11
01-01-01-203408001622010,2010,01,01,01,MHNB030002182010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-03-11,2013-08-30,2010-04-27,2013-08-28,2013-08-30
01-01-01-203408001632010,2010,01,01,01,MHNB030002212010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,30,2010-03-11,2011-05-19,2010-03-20,2011-04-27,2011-05-19
01-01-01-203408001642010,2010,01,01,01,MHNB030002222010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-03-12,2013-09-25,2010-05-12,2013-09-19,2013-09-25
01-01-01-203408001652010,2010,01,01,01,MHNB030002612010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,25,2010-03-12,2011-08-22,2010-04-05,2011-07-19,2011-08-22
01-01-01-203408001662010,2010,01,01,01,MHNB030002602010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,25,2010-03-12,2011-08-24,2010-04-05,2011-07-20,2011-08-24
01-01-01-203408001672010,2010,01,01,01,MHNB030003012010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-15,2011-01-25,2010-12-14,2011-01-19,2011-01-25
01-01-01-203408001682010,2010,01,01,01,MHNB030003022010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,2243,19,2010-03-15,2010-04-15,2010-04-15,2010-04-15,2010-04-15
01-01-01-203408001692010,2010,01,01,01,MHNB030002272010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3734,19,2010-03-17,2010-03-17,2010-03-17,2010-03-17,2010-03-17
01-01-01-203408001702010,2010,01,01,01,MHNB030002282010,chief judicial magistrate,1 female,-9998 unclear,0,-9998,4400,3439,19,2010-03-17,2014-04-05,2010-03-17,2014-03-13,2014-04-05
01-01-01-203408001712010,2010,01,01,01,MHNB030002302010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3006,30,2010-03-17,2010-08-03,2010-04-17,2010-07-31,2010-08-03
01-01-01-203408001722010,2010,01,01,01,MHNB030002312010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-03-17,2013-12-04,2010-05-17,2013-11-27,2013-12-04
01-01-01-203408001732010,2010,01,01,01,MHNB030002292010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,4,2010-03-17,2014-01-03,2010-04-20,2013-12-03,2014-01-03
01-01-01-203408001742010,2010,01,01,01,MHNB030002642010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3734,25,2010-03-17,2013-03-03,2010-04-22,2013-02-12,2013-03-03
01-01-01-203408001752010,2010,01,01,01,MHNB030002672010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3734,25,2010-03-17,2013-03-03,2010-04-22,2013-02-27,2013-03-03
01-01-01-203408001762010,2010,01,01,01,MHNB030002472010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-03-18,2010-08-25,2010-04-01,2010-08-13,2010-08-25
01-01-01-203408001772010,2010,01,01,01,MHNB030002322010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-18,2010-09-03,2010-05-18,2010-08-31,2010-09-03
01-01-01-203408001782010,2010,01,01,01,MHNB030002342010,chief judicial magistrate,0 male,0 male,0,-9998,4400,1963,30,2010-03-18,2012-03-02,2010-04-21,2012-02-22,2012-03-02
01-01-01-203408001792010,2010,01,01,01,MHNB030002892010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3734,19,2010-03-19,2010-03-19,2010-03-19,2010-03-19,2010-03-19
01-01-01-203408001822010,2010,01,01,01,MHNB030002512010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,30,2010-03-25,2014-10-18,2010-04-08,2014-10-14,2014-10-18
01-01-01-203408001832010,2010,01,01,01,MHNB030002422010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-25,2010-07-02,2010-04-26,2010-06-21,2010-07-02
01-01-01-203408001842010,2010,01,01,01,MHNB030002502010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,30,2010-03-25,2010-09-09,2010-04-08,2010-09-06,2010-09-09
01-01-01-203408001852010,2010,01,01,01,MHNB030002492010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,30,2010-03-25,2013-09-26,2010-04-08,2013-08-27,2013-09-26
01-01-01-203408001862010,2010,01,01,01,MHNB030002482010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,30,2010-03-25,2013-08-19,2010-04-08,2013-08-17,2013-08-19
01-01-01-203408001872010,2010,01,01,01,MHNB030002432010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,4,2010-03-25,2014-02-07,2010-04-26,2014-01-30,2014-02-07
01-01-01-203408001882010,2010,01,01,01,MHNB030002702010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,3280,30,2010-03-25,2011-02-07,2010-04-08,2011-02-03,2011-02-07
01-01-01-203408001892010,2010,01,01,01,MHNB030003832010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,1054,25,2010-03-26,2012-06-22,2010-05-07,2012-06-07,2012-06-22
01-01-01-203408001902010,2010,01,01,01,MHNB030002522010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,30,2010-03-26,2012-01-16,2010-04-28,2012-01-09,2012-01-16
01-01-01-203408001962010,2010,01,01,01,MHNB030002442010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3006,30,2010-03-26,2011-09-06,2010-04-26,2011-08-25,2011-09-06
01-01-01-203408001972010,2010,01,01,01,MHNB030002452010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,30,2010-03-26,2014-01-30,2010-04-16,2014-01-23,2014-01-30
01-01-01-203408001982010,2010,01,01,01,MHNB030003122010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,1963,30,2010-03-29,2013-05-13,2010-04-30,2013-04-16,2013-05-13
01-01-01-203408002012010,2010,01,01,01,MHNB030002552010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-03-30,2010-05-13,2010-05-05,2010-05-11,2010-05-13
01-01-01-203408002022010,2010,01,01,01,MHNB030002632010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3349,2,2010-03-31,2013-03-13,2010-04-22,2013-03-03,2013-03-13
01-01-01-203408002032010,2010,01,01,01,MHNB030002692010,chief judicial magistrate,1 female,-9998 unclear,0,0,4400,,30,2010-03-31,2010-08-13,2010-05-12,2010-08-03,2010-08-13
01-01-01-203408002042010,2010,01,01,01,MHNB030002652010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3006,30,2010-03-31,2013-01-05,2010-04-29,2013-01-04,2013-01-05
01-01-01-203408002052010,2010,01,01,01,MHNB030002662010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,25,2010-03-31,2013-03-03,2010-04-29,2013-02-22,2013-03-03
01-01-01-203408002062010,2010,01,01,01,MHNB030002732010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-03-31,2010-07-05,2010-04-30,2010-07-03,2010-07-05
01-01-01-203408002072010,2010,01,01,01,MHNB030002682010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-03-31,2013-04-25,2010-04-30,2013-04-22,2013-04-25
01-01-01-203408002082010,2010,01,01,01,MHNB030002762010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,509,4,2010-04-01,2013-01-15,2010-04-06,2013-01-04,2013-01-15
01-01-01-203408002092010,2010,01,01,01,MHNB030002752010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,4946,2,2010-04-01,2010-08-30,2010-04-12,2010-08-02,2010-08-30
01-01-01-203408002112010,2010,01,01,01,MHNB030002882010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,3006,30,2010-04-03,2010-06-19,2010-05-03,2010-06-11,2010-06-19
01-01-01-203408002132010,2010,01,01,01,MHNB030003142010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,1054,2,2010-04-03,2011-08-06,2010-04-29,2011-08-01,2011-08-06
01-01-01-203408002142010,2010,01,01,01,MHNB030002832010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3006,30,2010-04-05,2010-12-21,2010-04-05,2010-12-07,2010-12-21
01-01-01-203408002152010,2010,01,01,01,MHNB030002842010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3439,25,2010-04-05,2011-07-04,2010-04-05,2011-05-12,2011-07-04
01-01-01-203408002162010,2010,01,01,01,MHNB030004292010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-04-06,2011-09-05,2010-05-03,2011-07-30,2011-09-05
01-01-01-203408002172010,2010,01,01,01,MHNB030002942010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,4,2010-04-07,2011-04-28,2010-05-05,2011-04-20,2011-04-28
01-01-01-203408002182010,2010,01,01,01,MHNB030002952010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,4,2010-04-07,2015-02-25,2010-06-07,2015-01-30,2015-02-25
01-01-01-203408002202010,2010,01,01,01,MHNB030003602010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3349,42,2010-04-07,2011-06-19,2010-04-21,2011-06-13,2011-06-19
01-01-01-203408002212010,2010,01,01,01,MHNB030003192010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3280,30,2010-04-08,2011-05-05,2010-04-20,2011-05-02,2011-05-05
01-01-01-203408002222010,2010,01,01,01,MHNB030003152010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4400,3006,30,2010-04-09,2010-07-12,2010-04-22,2010-07-09,2010-07-12
01-01-01-203408002232010,2010,01,01,01,MHNB030003062010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,30,2010-04-09,2012-12-03,2010-05-03,2012-11-23,2012-12-03
01-01-01-203408002242010,2010,01,01,01,MHNB030003052010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-04-09,2010-08-30,2010-05-07,2010-08-19,2010-08-30
01-01-01-203408002252010,2010,01,01,01,MHNB030003262010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-04-12,2012-10-12,2010-05-12,2012-09-27,2012-10-12
01-01-01-203408002262010,2010,01,01,01,MHNB030003232010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,4,2010-04-12,2011-09-12,2010-05-13,2011-09-06,2011-09-12
01-01-01-203408002272010,2010,01,01,01,MHNB030003212010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,2,2010-04-12,2014-08-06,2010-05-19,2014-07-10,2014-08-06
01-01-01-203408002282010,2010,01,01,01,MHNB030003222010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-04-12,2013-08-30,2010-05-19,2013-08-28,2013-08-30
01-01-01-203408002342010,2010,01,01,01,MHNB030003762010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-04-13,2010-09-13,2010-04-28,2010-09-02,2010-09-13
01-01-01-203408002352010,2010,01,01,01,MHNB030003772010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,4,2010-04-13,2011-04-07,2010-04-28,2011-04-05,2011-04-07
01-01-01-203408002362010,2010,01,01,01,MHNB030007822010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,4946,2,2010-04-13,2011-07-18,2010-09-06,2011-06-16,2011-07-18
01-01-01-203408002372010,2010,01,01,01,MHNB030007812010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3897,19,2010-04-13,2012-12-24,2010-09-06,2012-12-21,2012-12-24
01-01-01-203408002382010,2010,01,01,01,MHNB030003432010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-15,2010-09-07,2010-04-29,2010-08-07,2010-09-07
01-01-01-203408002392010,2010,01,01,01,MHNB030003452010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,1963,4,2010-04-15,2011-08-22,2010-05-20,2011-08-06,2011-08-22
01-01-01-203408002532010,2010,01,01,01,MHNB030004272010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3734,25,2010-04-16,2013-07-08,2010-06-08,2013-07-04,2013-07-08
01-01-01-203408002542010,2010,01,01,01,MHNB030003352010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-04-16,2011-06-01,2010-05-15,2011-05-27,2011-06-01
01-01-01-203408002552010,2010,01,01,01,MHNB030003362010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-04-17,2010-04-17,2010-04-17,2010-04-17,2010-04-17
01-01-01-203408002562010,2010,01,01,01,MHNB030003392010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-04-17,2010-04-21,2010-04-17,2010-04-17,2010-04-21
01-01-01-203408002572010,2010,01,01,01,MHNB030003382010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3734,19,2010-04-17,2010-04-17,2010-04-17,2010-04-17,2010-04-17
01-01-01-203408002582010,2010,01,01,01,MHNB030003372010,chief judicial magistrate,1 female,-9998 unclear,-9999,-9998,4400,3734,19,2010-04-17,2010-04-17,2010-04-17,2010-04-17,2010-04-17
01-01-01-203408002592010,2010,01,01,01,MHNB030003462010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-04-17,2011-12-20,2010-06-07,2011-12-16,2011-12-20
01-01-01-203408002602010,2010,01,01,01,MHNB030003332010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-17,2011-10-05,2010-06-08,2011-09-29,2011-10-05
01-01-01-203408002612010,2010,01,01,01,MHNB030003342010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,30,2010-04-17,2014-09-30,2010-06-08,2014-09-26,2014-09-30
01-01-01-203408002622010,2010,01,01,01,MHNB030003402010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,25,2010-04-19,2013-11-22,2010-04-30,2013-10-21,2013-11-22
01-01-01-203408002632010,2010,01,01,01,MHNB030003422010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-19,2014-10-18,2010-05-20,2014-10-14,2014-10-18
01-01-01-203408002642010,2010,01,01,01,MHNB030003412010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3994,1,2010-04-19,2014-07-23,2010-04-30,2014-07-14,2014-07-23
01-01-01-203408002662010,2010,01,01,01,MHNB030003472010,chief judicial magistrate,1 female,-9998 unclear,0,0,4400,4834,30,2010-04-19,2014-12-12,2010-04-30,2014-12-06,2014-12-12
01-01-01-203408002672010,2010,01,01,01,MHNB030003542010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-04-20,2010-12-01,2010-04-28,2010-11-23,2010-12-01
01-01-01-203408002682010,2010,01,01,01,MHNB030003552010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-04-20,2011-04-15,2010-04-28,2011-04-01,2011-04-15
01-01-01-203408002692010,2010,01,01,01,MHNB030003562010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,,30,2010-04-20,2010-09-02,2010-04-28,2010-08-27,2010-09-02
01-01-01-203408002702010,2010,01,01,01,MHNB030003572010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,,30,2010-04-20,2010-12-07,2010-04-28,2010-11-25,2010-12-07
01-01-01-203408002722010,2010,01,01,01,MHNB030003522010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-20,2010-09-07,2010-04-29,2010-08-07,2010-09-07
01-01-01-203408002732010,2010,01,01,01,MHNB030003612010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-21,2012-03-17,2010-05-25,2012-02-27,2012-03-17
01-01-01-203408002742010,2010,01,01,01,MHNB030003632010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-21,2010-07-02,2010-05-04,2010-07-01,2010-07-02
01-01-01-203408002752010,2010,01,01,01,MHNB030003642010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,4,2010-04-22,2014-03-01,2010-05-10,2014-02-26,2014-03-01
01-01-01-203408002762010,2010,01,01,01,MHNB030004882010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,25,2010-04-22,2013-10-19,2010-05-28,2013-09-26,2013-10-19
01-01-01-203408002772010,2010,01,01,01,MHNB030003692010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-04-22,2010-07-12,2010-06-22,2010-07-09,2010-07-12
01-01-01-203408002782010,2010,01,01,01,MHNB030003722010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3437,2,2010-04-23,2014-02-05,2010-05-15,2014-01-08,2014-02-05
01-01-01-203408002802010,2010,01,01,01,MHNB030003842010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,1054,25,2010-04-23,2013-10-19,2010-05-11,2013-09-27,2013-10-19
01-01-01-203408002812010,2010,01,01,01,MHNB030003802010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,,30,2010-04-26,2013-08-19,2010-05-19,2013-08-17,2013-08-19
01-01-01-203408002822010,2010,01,01,01,MHNB030003812010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,1963,30,2010-04-26,2011-04-02,2010-05-28,2011-03-17,2011-04-02
01-01-01-203408002832010,2010,01,01,01,MHNB030003792010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,30,2010-04-26,2014-07-16,2010-05-18,2014-07-11,2014-07-16
01-01-01-203408002842010,2010,01,01,01,MHNB030003852010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,1,2010-04-26,2015-04-10,2010-05-19,2015-04-07,2015-04-10
01-01-01-203408002852010,2010,01,01,01,MHNB030003822010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4400,,30,2010-04-26,2010-07-31,2010-05-10,2010-07-29,2010-07-31
01-01-01-203408002862010,2010,01,01,01,MHNB030003882010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3437,30,2010-04-27,2015-01-28,2010-05-12,2015-01-12,2015-01-28
01-01-01-203408002872010,2010,01,01,01,MHNB030003872010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3734,19,2010-04-27,2010-04-27,2010-04-27,2010-04-27,2010-04-27
01-01-01-203408002882010,2010,01,01,01,MHNB030003962010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,3437,30,2010-04-28,2011-05-03,2010-05-11,2011-04-28,2011-05-03
01-01-01-203408002892010,2010,01,01,01,MHNB030003982010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3006,30,2010-04-28,2014-01-24,2010-05-19,2013-11-25,2014-01-24
01-01-01-203408002902010,2010,01,01,01,MHNB030003992010,chief judicial magistrate,1 female,-9998 unclear,-9999,0,4400,1963,30,2010-04-28,2015-01-06,2010-06-28,2014-12-23,2015-01-06
01-01-01-203408002912010,2010,01,01,01,MHNB030004002010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3006,30,2010-04-28,2012-09-01,2010-06-28,2012-08-22,2012-09-01
01-01-01-203408002952010,2010,01,01,01,MHNB030004232010,chief judicial magistrate,1 female,-9998 unclear,-9999,0,4400,,30,2010-04-29,2013-07-17,2010-06-29,2013-07-06,2013-07-17
01-01-01-203408002962010,2010,01,01,01,MHNB030004222010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,509,30,2010-04-29,2013-04-10,2010-06-29,2013-04-04,2013-04-10
01-01-01-203408002972010,2010,01,01,01,MHNB030004212010,chief judicial magistrate,-9998 unclear,-9998 unclear,-9999,0,4400,509,30,2010-04-29,2012-09-13,2010-06-29,2012-09-06,2012-09-13
01-01-01-203408003002010,2010,01,01,01,MHNB030004312010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,,4,2010-05-03,2011-01-28,2010-05-26,2011-01-20,2011-01-28
01-01-01-203408003062010,2010,01,01,01,MHNB030004302010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3006,30,2010-05-04,2011-12-21,2010-05-26,2011-12-07,2011-12-21
01-01-01-203408003072010,2010,01,01,01,MHNB030004282010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3437,4,2010-05-05,2011-07-30,2010-05-28,2011-06-30,2011-07-30
01-01-01-203408003082010,2010,01,01,01,MHNB030004142010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-05,2010-08-03,2010-07-05,2010-07-31,2010-08-03
01-01-01-203408003092012,2010,01,01,01,MHNB030004132010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3897,19,2010-05-05,2012-03-02,2012-03-02,2012-03-02,2012-03-02
01-01-01-203408003112010,2010,01,01,01,MHNB030004252010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,1054,25,2010-05-07,2013-10-19,2010-05-26,2013-09-26,2013-10-19
01-01-01-203408003122010,2010,01,01,01,MHNB030004402010,chief judicial magistrate,0 male,-9998 unclear,1,0,4400,3006,30,2010-05-10,2011-05-10,2010-06-08,2011-05-07,2011-05-10
01-01-01-203408003132010,2010,01,01,01,MHNB030004342010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-10,2010-10-02,2010-05-25,2010-09-04,2010-09-07
01-01-01-203408003142010,2010,01,01,01,MHNB030004352010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-10,2010-08-02,2010-05-25,2010-07-29,2010-08-02
01-01-01-203408003152010,2010,01,01,01,MHNB030004362010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-10,2010-08-02,2010-05-25,2010-07-29,2010-08-02
01-01-01-203408003162010,2010,01,01,01,MHNB030004372010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4400,3006,30,2010-05-10,2010-07-12,2010-06-10,2010-07-09,2010-07-12
01-01-01-203408003172010,2010,01,01,01,MHNB030004392010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3439,1,2010-05-10,2014-04-11,2010-06-10,2014-02-10,2014-04-11
01-01-01-203408003182010,2010,01,01,01,MHNB030004772010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,4946,19,2010-05-10,2010-09-13,2010-05-31,2010-08-07,2010-09-13
01-01-01-203408003192010,2010,01,01,01,MHNB030004422010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-05-11,2011-02-21,2010-06-07,2011-02-04,2011-02-21
01-01-01-203408003202010,2010,01,01,01,MHNB030004432010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-11,2010-10-16,2010-07-13,2010-10-07,2010-10-16
01-01-01-203408003212010,2010,01,01,01,MHNB030004442010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-10,2010-09-07,2010-05-28,2010-08-07,2010-09-07
01-01-01-203408003232010,2010,01,01,01,MHNB030004512010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3349,42,2010-05-14,2010-06-20,2010-06-11,2010-06-11,2010-06-20
01-01-01-203408003242010,2010,01,01,01,MHNB030004572010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3734,25,2010-05-14,2010-05-14,2010-05-14,2010-05-14,2010-05-14
01-01-01-203408003252010,2010,01,01,01,MHNB030004522010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,509,30,2010-05-15,2011-01-29,2010-06-15,2011-01-25,2011-01-29
01-01-01-203408003262010,2010,01,01,01,MHNB030004602010,chief judicial magistrate,-9998 unclear,0 male,0,-9999,4400,3897,19,2010-05-15,2010-05-15,2010-05-15,2010-05-15,2010-05-15
01-01-01-203408003272010,2010,01,01,01,MHNB030004622010,chief judicial magistrate,1 female,-9998 unclear,0,0,4400,3006,30,2010-05-15,2013-07-02,2010-07-15,2013-06-27,2013-07-02
01-01-01-203408003282010,2010,01,01,01,MHNB030004612010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,3897,19,2010-05-15,2010-05-15,2010-05-15,2010-05-15,2010-05-15
01-01-01-203408003292010,2010,01,01,01,MHNB030004632010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-15,2011-01-06,2010-07-15,2011-01-05,2011-01-06
01-01-01-203408003302010,2010,01,01,01,MHNB030004702010,chief judicial magistrate,0 male,0 male,0,-9998,4400,1963,4,2010-05-18,2015-09-14,2010-06-15,2015-09-08,2015-09-14
01-01-01-203408003312010,2010,01,01,01,MHNB030004662010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9998,4400,3439,1,2010-05-18,2014-09-06,2010-06-18,2014-07-22,2014-09-06
01-01-01-203408003322010,2010,01,01,01,MHNB030004652010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4400,3439,2,2010-05-18,2012-12-10,2010-06-18,2012-11-28,2012-12-10
01-01-01-203408003332010,2010,01,01,01,MHNB030004732010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-18,2010-08-03,2010-06-15,2010-07-30,2010-08-03
01-01-01-203408003342010,2010,01,01,01,MHNB030004712010,chief judicial magistrate,0 male,-9998 unclear,0,0,4400,3006,30,2010-05-19,2011-08-11,2010-06-22,2011-08-05,2011-08-11
01-01-01-203408003352010,2010,01,01,01,MHNB030004682010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,4946,2,2010-05-19,2010-12-02,2010-05-19,2010-11-16,2010-12-02
01-01-01-203408003362010,2010,01,01,01,MHNB030007832010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4400,3439,1,2010-05-21,2014-09-01,2010-09-09,2014-07-18,2014-09-01
01-01-01-203408003372010,2010,01,01,01,MHNB030007802010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4400,4946,25,2010-05-24,2013-11-22,2010-08-30,2013-10-25,2013-11-22
01-01-01-203408003382010,2010,01,01,01,MHNB030004752010,chief judicial magistrate,0 male,-9998 unclear,1,-9998,4400,509,30,2010-05-25,2010-12-16,2010-06-21,2010-12-03,2010-12-16
